age,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
89,133044,131651,127826,128747,104558,85194,81939,108676,165287,171972,174033,180975,182769,187719,190738,197870,200576,204776,224661,213216,212072,215250,223505,230603,225069,239555,258075,265349,268302,243303,240261,241768,240069,232866,302987,303700,311423,299541,297974,288714,289353,295873,310893,317288,325068,333124,337656,355287,367575,380629,391197,406904,438302,434567,438007,436684,437960,443949,435857,443090,442568,441776,447358,434466,419449,406889,397984,383710,375391,370193,372370,365439,362575,360973,354791,357414,369580,366370,371395,368850,375792,367093,368387,370156,378439,384318,391627,393642,402421,400382,401782,408962,417999,417127,421484,423729,429192,427323,426159
90,105120,112437,109718,109202,108931,89890,73274,70209,93002,143230,147974,149299,156364,158541,160585,165541,170375,173875,178020,191492,183747,181529,187437,194002,200394,195585,208413,224783,231384,233959,212403,209988,211547,210060,203991,265719,266649,273429,263296,262217,254068,254920,260960,274208,280166,287360,294482,298826,314785,325672,337618,347383,361331,389650,386765,389826,389086,390660,396002,389220,395680,395655,395389,400385,389282,375826,364979,357390,344571,337477,332803,335133,329261,326680,325598,320021,322745,333731,331199,335741,333809,340468,332586,334127,335732,343623,348961,355988,357821,366203,364347,366023,372564,381215,380420,384815,386865,392282,390573
91,86191,87053,92056,91992,91175,91857,75706,61524,59066,78656,121814,124431,126828,133214,132910,136876,139570,145270,148233,148486,161497,153774,154977,159508,165095,170736,166834,177776,191965,197602,200035,181817,179750,181295,180231,175024,228253,229318,235149,226698,225769,219007,219996,225208,236915,242343,248566,255021,258783,272918,282683,293052,301876,313996,338995,336485,339538,339283,340656,345710,339789,345824,345803,345966,350737,341011,329600,320087,313788,302534,296642,292534,294917,290078,287805,287177,282259,284984,294684,292780,296795,295421,301314,294671,296036,297794,304793,309877,316118,318103,325555,324269,325760,331955,339662,339334,343255,345470,350308
92,62513,69959,69733,75803,74888,75505,75812,62592,50705,48904,65643,100196,103609,105794,109458,110993,112976,116481,121373,120185,122650,132164,129228,129095,132870,137690,142564,139306,148621,160482,165393,167629,152363,150810,152107,151394,147195,191961,193085,197995,191106,190549,184842,185896,190301,200430,205265,210535,216258,219448,231708,239998,249094,256594,267211,288824,286685,289626,289408,290920,295236,290520,295679,296007,296146,300582,292587,282796,274955,269544,260179,255112,251872,253924,250048,248088,247834,243589,246226,254607,253254,256727,255834,260938,255480,256663,258485,264560,269283,274706,276749,283233,282438,283737,289464,296186,296239,299662,301941
93,47236,49717,54699,56249,60543,60800,61376,61225,50506,41402,40015,52870,81437,84702,84966,89560,89705,92323,95283,96282,96940,97721,109033,105320,105213,108422,112355,116475,113813,121572,131274,135457,137288,124937,123664,124880,124295,120994,157792,158909,162950,157472,157012,152494,153364,157189,165555,169754,174113,179061,181703,192085,198958,206748,212973,222052,240013,238522,240969,241077,242336,246227,242293,246892,247166,247282,251286,244603,236701,230137,225878,218030,214039,211320,213296,210040,208642,208428,204859,207322,214379,213493,216421,215924,220231,215880,216880,218420,223818,227814,232676,234407,240181,239508,240609,245755,251461,251803,254712
94,32241,36605,37813,43209,43644,47796,48077,48553,48975,40342,33261,31384,41835,65141,66394,68087,70644,71496,73451,73213,75505,74594,79009,86572,83624,83539,86196,89322,92714,90595,96771,104626,107959,109556,99700,98684,99779,99311,96674,126233,127127,130523,126135,125766,122300,122998,126222,132941,136312,139987,143965,146271,154629,160161,166639,171656,178974,193690,192487,194703,194790,195808,199197,196015,199736,200204,200298,203793,198373,191964,186871,183413,177040,174014,171803,173409,170972,169834,169869,166960,168968,174933,174210,176600,176410,179929,176374,177408,178667,183083,186579,190562,192213,196948,196396,197540,201765,206450,206982
95,23363,24311,26954,28990,32507,33549,36704,36940,38091,38736,31728,25510,24229,32689,49341,51554,52226,54883,55649,54860,56055,56452,58624,61073,67006,64725,64742,66801,69224,71946,70302,75191,81294,83884,85234,77566,76875,77727,77363,75406,98462,99286,101938,98637,98349,95639,96307,98832,104093,106869,109749,113013,114822,121383,125887,130978,135093,140852,152434,151680,153426,153689,154492,157167,154852,157791,158161,158436,161200,157111,152035,148002,145446,140393,138167,136412,137687,135923,135018,135046,132900,134498,139422,138846,140750,140775,143583,140747,141749,142755,146283,149263,152449,153963,157756,157313,158427,161815,165573
96,16400,17254,17494,20055,21122,24346,25054,27290,28086,29780,30072,23522,19375,18513,24270,37624,38707,39836,41447,40293,40802,40632,43323,44261,46110,50657,48932,48945,50569,52403,54535,53289,56995,61702,63668,64778,58950,58501,59150,58873,57459,75028,75755,77779,75260,75139,73068,73675,75606,79631,81861,84068,86681,88069,93101,96681,100591,103887,108315,117222,116793,118138,118341,119113,121175,119545,121815,122100,122471,124608,121604,117675,114553,112721,108804,107079,105855,106845,105612,104909,104930,103396,104639,108609,108161,109644,109804,111995,109782,110706,111492,114393,116724,119215,120553,123523,123176,124207,126863
97,10981,11797,11980,12758,14071,15356,17559,18179,20203,21305,22796,21639,17158,14483,13246,17960,27307,28842,29302,29016,29171,28420,30407,31755,32443,33799,37182,35916,35926,37168,38516,40138,39220,41948,45474,46923,47741,43505,43174,43653,43507,42462,55445,56059,57556,55768,55678,54143,54667,56100,59086,60823,62462,64404,65523,69267,71930,74940,77396,80695,87447,87128,88131,88400,88977,90518,89420,91117,91453,91731,93331,91203,88256,85915,84653,81712,80416,79603,80347,79420,78996,79012,77857,78898,81891,81553,82781,82902,84556,82995,83693,84288,86596,88360,90246,91379,93630,93367,94273
98,6838,7643,7901,8505,8725,9888,10871,12349,12977,14740,15766,16125,15362,12386,10142,9607,12695,19650,20560,20113,20528,19836,20722,21741,22705,23229,24200,26659,25788,25794,26723,27693,28899,28238,30244,32787,33878,34517,31454,31258,31605,31543,30785,40253,40755,41843,40599,40533,39470,39852,40953,43133,44461,45660,47143,48028,50773,52797,55006,56886,59311,64361,64126,64952,65151,65665,66802,66081,67335,67675,67972,69158,67672,65486,63835,62897,60793,59830,59304,59859,59247,58931,59022,58159,59016,61255,61083,62003,62177,63417,62329,62854,63384,65120,66535,67955,68900,70597,70492
99,4866,4702,4971,5411,5682,5945,6643,7469,8547,9207,10791,10705,11153,10728,8258,7145,6689,8985,13421,13635,13742,13403,14090,14339,15044,15734,16098,16770,18501,17896,17927,18573,19246,20113,19654,21080,22852,23613,24093,21955,21818,22091,22048,21549,28177,28528,29332,28459,28454,27708,27976,28790,30322,31301,32144,33189,33860,35795,37222,38834,40161,41932,45503,45337,45986,46127,46557,47363,46851,47808,48049,48260,49171,48115,46626,45450,44783,43346,42658,42284,42739,42302,42136,42201,41584,42255,43858,43735,44456,44580,45533,44752,45129,45573,46821,47838,48927,49608,50830
100,6121,7093,7200,8095,8538,9122,9575,10158,11297,13106,15435,16205,17252,18420,17698,16558,14984,14132,14804,17177,19714,20445,22552,23464,24209,25137,26173,27070,28074,29826,30561,31051,31778,32675,33805,34234,35422,37318,39019,40416,39941,39549,39474,39398,39030,43038,45830,48132,49048,49631,49527,49631,50219,51577,53074,54572,56201,57673,59855,62166,64679,67138,69847,73868,76337,78333,79702,80854,82108,82583,83500,84242,84852,85826,85774,84786,83401,82087,80325,78756,77512,77007,76403,75910,75636,75066,75130,76198,76803,77652,78276,79285,79431,79766,80265,81384,82752,84325,85768
